id,neighbourhood,room_type,price,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
15187369,East Village,Entire home/apt,150,4,0.13,1,0
15188621,Prospect Heights,Entire home/apt,125,11,0.34,3,87
15188738,St. Albans,Private room,85,48,1.41,3,180
15189516,Kensington,Private room,45,4,0.13,1,0
15189639,Crown Heights,Entire home/apt,150,0,,1,364
15190865,Williamsburg,Entire home/apt,170,94,2.99,1,78
15191179,Bath Beach,Entire home/apt,85,38,1.12,1,36
15191225,Midtown,Entire home/apt,462,3,0.1,13,299
15191740,Midtown,Private room,198,30,0.89,13,333
15191882,Midtown,Entire home/apt,198,16,0.51,13,263
15192362,Woodhaven,Private room,43,69,2.08,1,283
15194011,Jamaica,Private room,65,3,0.12,2,179
15194855,Cypress Hills,Private room,41,8,0.24,1,0
15195093,Hell's Kitchen,Private room,89,1,0.03,1,0
15195491,Bedford-Stuyvesant,Private room,80,106,3.14,1,47
15196650,East Village,Private room,110,0,,1,0
15203342,Upper East Side,Private room,80,9,0.29,2,118
15204218,Astoria,Private room,75,87,2.61,2,57
15204878,Midtown,Private room,749,5,0.15,12,365
15205915,Midtown,Private room,799,3,0.09,12,365
15206157,Midtown,Private room,599,8,0.24,12,365
15206272,Bedford-Stuyvesant,Private room,75,18,0.54,2,311
15206331,Washington Heights,Private room,79,7,0.21,1,0
15206607,Midtown,Private room,699,3,0.09,12,365
15206836,Midtown,Private room,499,12,0.36,12,365
15206909,East Flatbush,Entire home/apt,175,71,2.23,1,162
15207725,St. George,Private room,110,20,0.63,3,337
15215887,Hell's Kitchen,Private room,189,0,,1,0
15216398,Williamsburg,Private room,50,54,1.61,2,86
15216399,Sheepshead Bay,Private room,50,15,0.45,2,211
15216703,Chinatown,Entire home/apt,150,38,1.13,1,29
15216895,Bedford-Stuyvesant,Private room,50,5,0.15,1,0
15218066,Midtown,Private room,799,2,0.06,12,365
15218299,Midtown,Private room,499,7,0.21,12,365
15218342,SoHo,Entire home/apt,189,136,4.09,2,30
15218579,Midtown,Private room,649,13,0.39,12,365
15218699,Midtown,Private room,799,3,0.09,12,365
15219855,Greenwich Village,Entire home/apt,275,5,0.15,1,0
15220143,Upper West Side,Private room,100,45,1.36,1,83
15221767,Harlem,Entire home/apt,70,14,0.76,1,50
15221833,Harlem,Private room,35,0,,1,0
15222861,Bushwick,Entire home/apt,95,81,2.42,4,193
15222972,Two Bridges,Entire home/apt,140,137,4.07,1,154
15223434,Chinatown,Private room,75,318,9.39,1,51
15226075,Theater District,Private room,302,0,,1,179
15226875,Harlem,Private room,65,42,1.34,1,10
15229456,Hell's Kitchen,Entire home/apt,399,0,,121,365
15229619,Hell's Kitchen,Entire home/apt,321,0,,18,365
15230053,Hell's Kitchen,Entire home/apt,499,0,,18,146
15230339,Hell's Kitchen,Entire home/apt,534,0,,18,365
15230576,Hell's Kitchen,Entire home/apt,748,0,,18,365
15230938,Hell's Kitchen,Entire home/apt,748,0,,18,185
15232708,Washington Heights,Private room,33,5,0.16,1,44
15232776,Williamsburg,Entire home/apt,350,19,0.58,1,179
15233134,Midtown,Entire home/apt,534,0,,18,316
15233387,Midtown,Entire home/apt,300,0,,18,364
15233592,Hell's Kitchen,Entire home/apt,748,0,,18,333
15234201,Midtown,Entire home/apt,748,0,,18,364
15234755,Upper West Side,Entire home/apt,200,9,0.28,2,139
15234771,Lower East Side,Entire home/apt,214,15,0.48,1,17
15235535,Bushwick,Private room,40,21,0.63,1,185
15238184,Bushwick,Private room,39,104,3.09,4,174
15238740,East Harlem,Private room,75,54,1.61,2,271
15241968,Harlem,Private room,100,12,0.36,1,0
15246070,Upper West Side,Private room,49,56,1.83,6,326
15247262,Prospect Heights,Entire home/apt,185,109,3.25,1,269
15248135,Williamsburg,Private room,100,9,0.27,1,0
15248948,Carroll Gardens,Entire home/apt,130,8,0.24,1,0
15249063,Upper East Side,Entire home/apt,375,16,0.51,1,110
15249671,Chinatown,Private room,69,1,0.03,1,359
15250033,Prospect-Lefferts Gardens,Private room,125,27,0.88,1,136
15250168,Williamsburg,Private room,85,31,0.93,3,279
15250435,Harlem,Private room,59,49,1.51,2,203
15252848,Chelsea,Entire home/apt,110,2,0.06,1,0
15253135,Williamsburg,Entire home/apt,250,6,0.18,1,0
15253883,Midtown,Entire home/apt,175,10,0.31,1,0
15255254,Greenpoint,Private room,99,38,1.13,1,89
15256150,Kips Bay,Entire home/apt,175,20,0.61,1,0
15257524,Bedford-Stuyvesant,Private room,38,5,0.15,4,0
15259634,North Riverdale,Private room,77,9,0.29,2,0
15260962,SoHo,Entire home/apt,850,32,1.04,1,262
15261309,Sunset Park,Private room,90,0,,1,0
15261353,Kips Bay,Entire home/apt,128,5,0.19,1,0
15262831,Springfield Gardens,Entire home/apt,49,434,12.84,1,102
15266254,Midtown,Entire home/apt,305,0,,1,124
15266302,Borough Park,Entire home/apt,83,1,0.04,1,0
15268575,Crown Heights,Private room,80,3,0.09,2,0
15268654,Gowanus,Entire home/apt,400,118,3.53,1,265
15268792,West Village,Entire home/apt,450,12,0.38,1,165
15271865,Bedford-Stuyvesant,Private room,80,2,0.06,1,0
15271897,Gramercy,Private room,82,88,2.76,1,14
15273936,Woodlawn,Private room,68,6,0.19,1,87
15280873,Murray Hill,Entire home/apt,200,62,3.19,2,49
15282119,East Flatbush,Entire home/apt,75,109,3.29,1,232
15282411,Chelsea,Private room,120,18,0.55,1,0
15284819,Midtown,Entire home/apt,125,9,0.34,1,0
15285181,East Harlem,Private room,39,0,,1,173
15286036,Civic Center,Entire home/apt,350,0,,1,0
15286645,Woodside,Entire home/apt,110,9,0.27,1,8
15286858,Williamsburg,Entire home/apt,349,5,0.16,3,0
15287016,Nolita,Private room,85,5,0.16,1,0
15288601,Prospect Heights,Private room,66,3,0.09,1,0
15288813,Jamaica,Private room,75,45,1.33,4,8
15289231,South Slope,Entire home/apt,144,32,0.96,1,0
15289766,Harlem,Entire home/apt,550,2,0.17,3,88
15294943,Morningside Heights,Private room,110,5,0.15,2,0
15296557,Bushwick,Private room,51,45,1.35,4,351
15296957,Lower East Side,Private room,118,2,0.08,3,0
15297194,St. George,Private room,70,60,1.84,3,336
15297704,Lower East Side,Private room,118,3,0.17,3,0
15297862,Midtown,Entire home/apt,250,0,,49,364
15298236,Lower East Side,Private room,118,0,,3,0
15299630,Williamsburg,Entire home/apt,135,22,0.66,1,5
15299748,Midtown,Private room,252,3,0.09,13,324
15301499,Chinatown,Entire home/apt,300,23,0.69,5,364
15301517,Astoria,Private room,49,108,3.2,3,20
15301748,Bronxdale,Private room,40,65,1.94,2,328
15301964,Flatbush,Private room,65,1,0.03,1,0
15301966,Williamsburg,Entire home/apt,160,1,0.03,1,0
15302149,Bushwick,Private room,65,0,,1,0
15303092,Washington Heights,Private room,60,60,1.79,1,60
15307603,Bronxdale,Private room,35,114,3.48,1,0
15307735,Williamsburg,Private room,125,15,0.46,2,288
15308451,Park Slope,Entire home/apt,105,7,0.24,1,189
15308517,Fort Greene,Entire home/apt,150,4,0.12,1,0
15309572,Chinatown,Private room,73,13,0.48,5,38
15310116,Crown Heights,Private room,95,3,0.15,8,189
15310417,Crown Heights,Private room,75,13,0.39,8,311
15310580,Gramercy,Entire home/apt,120,8,0.25,2,0
15311253,Midtown,Entire home/apt,199,0,,12,226
15311733,Financial District,Entire home/apt,199,1,0.03,1,0
15311833,Arverne,Private room,60,3,0.1,2,0
15312128,Fort Greene,Private room,88,82,2.45,1,67
15314054,Upper West Side,Entire home/apt,1000,17,0.51,11,365
15314886,Chelsea,Entire home/apt,179,3,0.09,2,0
15321266,Harlem,Entire home/apt,120,4,0.12,1,0
15321861,East Elmhurst,Private room,50,218,6.91,1,153
15323284,Chelsea,Private room,110,3,0.21,2,0
15324045,Bushwick,Entire home/apt,390,131,4.11,1,321
15325255,Midtown,Private room,269,8,0.24,12,365
15326614,Williamsburg,Private room,60,0,,1,0
15327553,Chinatown,Private room,65,20,0.9,5,365
15327611,Upper East Side,Entire home/apt,150,12,0.39,1,32
15328018,Bushwick,Private room,45,7,0.21,1,0
15328237,Long Island City,Private room,105,10,0.33,1,70
15328242,St. Albans,Private room,55,71,2.12,3,365
15328271,Maspeth,Entire home/apt,105,92,2.75,1,316
15329520,Kew Gardens Hills,Private room,399,0,,1,241
15333336,Flatbush,Private room,75,65,1.95,2,335
15334973,Bushwick,Private room,38,11,0.35,1,0
15336596,Norwood,Private room,50,22,0.76,1,342
15337711,Williamsburg,Private room,70,15,0.45,1,292
15338155,Woodside,Private room,85,42,1.26,1,364
15339227,Sunnyside,Private room,70,76,2.28,1,76
15340613,Upper West Side,Private room,85,8,0.24,1,89
15340649,Williamsburg,Entire home/apt,180,7,0.21,1,54
15340854,Harlem,Entire home/apt,600,16,0.5,1,96
15341726,Harlem,Private room,75,11,0.35,1,14
15342056,Crown Heights,Private room,200,0,,1,88
15342164,St. Albans,Private room,47,2,0.06,1,56
15342457,Windsor Terrace,Entire home/apt,300,6,0.18,1,16
15342701,Arverne,Entire home/apt,150,20,0.61,1,76
15344255,Chelsea,Entire home/apt,225,51,1.63,1,9
15344495,Astoria,Entire home/apt,149,5,0.15,1,66
15344749,Chinatown,Private room,100,154,4.6,1,233
15345019,Greenpoint,Entire home/apt,425,0,,1,344
15345313,Hunts Point,Private room,59,13,0.4,4,340
15347268,Midtown,Entire home/apt,2000,4,0.12,11,365
15349655,Williamsburg,Private room,77,10,0.3,1,315
15354260,Astoria,Entire home/apt,129,0,,1,0
15355243,SoHo,Entire home/apt,245,44,1.34,1,0
15355575,Inwood,Private room,50,7,0.23,1,155
15355844,East Village,Private room,120,5,0.16,4,0
15356132,Upper East Side,Private room,55,1,0.05,1,0
15356673,Williamsburg,Private room,110,102,3.13,4,267
15357493,Flatbush,Private room,150,10,0.38,3,0
15357503,Flatbush,Private room,71,20,0.73,3,0
15358881,Chelsea,Entire home/apt,300,7,0.21,1,0
15359119,Inwood,Entire home/apt,90,4,0.35,1,58
15360220,Bushwick,Private room,65,3,0.09,1,0
15360248,Williamsburg,Entire home/apt,408,88,2.68,1,267
15360364,Upper East Side,Private room,78,73,2.18,1,1
15360687,Bedford-Stuyvesant,Entire home/apt,95,48,1.57,1,338
15360787,Harlem,Private room,99,31,2.63,1,123
15361785,Upper West Side,Private room,77,93,2.87,1,115
15363266,Washington Heights,Entire home/apt,120,4,0.13,1,7
15367894,Bedford-Stuyvesant,Entire home/apt,125,93,2.78,1,13
15370219,Harlem,Private room,90,3,0.09,1,0
15374564,Flatbush,Private room,86,53,1.64,1,324
15374777,Astoria,Private room,99,47,1.41,2,176
15374796,Upper West Side,Private room,115,72,2.55,2,275
15377187,Crown Heights,Private room,32,1,0.03,1,0
15377407,Upper West Side,Entire home/apt,130,0,,1,185
15377806,Harlem,Private room,100,3,0.09,1,0
15378469,Bushwick,Private room,45,0,,1,0
15378960,Fort Hamilton,Entire home/apt,95,20,0.6,2,141
15379480,Greenwich Village,Entire home/apt,183,173,5.21,1,271
15379574,Bushwick,Entire home/apt,150,110,3.38,1,152
15379923,Bushwick,Private room,75,2,0.06,1,0
15381675,Bushwick,Entire home/apt,150,77,2.45,1,258
15391726,Upper West Side,Private room,90,0,,1,0
15392689,East Harlem,Private room,1500,1,0.18,5,188
15393322,Williamsburg,Entire home/apt,500,5,0.16,1,106
15393637,East Harlem,Entire home/apt,100,73,2.37,1,0
15394295,Jamaica,Private room,70,29,0.9,4,8
15394503,East Village,Private room,99,11,0.33,1,0
15394525,Bedford-Stuyvesant,Entire home/apt,80,5,0.17,1,0
15395942,Bedford-Stuyvesant,Private room,79,16,1.12,1,173
15396328,East Village,Private room,80,7,0.33,1,0
15396351,Harlem,Entire home/apt,200,102,3.5,3,101
15397048,Bedford-Stuyvesant,Entire home/apt,100,92,3.26,1,4
15397893,West Village,Entire home/apt,200,28,1.32,1,66
15399008,Upper West Side,Private room,95,4,0.15,1,0
15399031,Gowanus,Entire home/apt,135,19,0.6,1,35
15405532,Kips Bay,Entire home/apt,198,0,,49,364
15406357,Lower East Side,Private room,85,135,4.3,1,8
15409309,Kew Gardens,Private room,90,0,,1,365
15411277,Nolita,Entire home/apt,275,32,1.14,3,41
15411327,Williamsburg,Private room,80,181,5.42,1,52
15411945,Midtown,Private room,108,1,0.03,1,0
15411988,Hell's Kitchen,Private room,110,94,2.83,1,26
15419574,Long Island City,Private room,95,56,1.71,1,50
15420038,Williamsburg,Private room,95,24,0.73,1,5
15421244,Crown Heights,Entire home/apt,160,129,3.91,1,220
15421279,Harlem,Private room,50,28,0.85,1,0
15422083,Bedford-Stuyvesant,Private room,45,14,0.42,3,364
15422352,Harlem,Private room,200,0,,2,89
15423388,Williamsburg,Private room,101,91,2.74,2,12
15423552,Upper West Side,Entire home/apt,174,12,0.44,1,0
15423623,Williamsburg,Private room,90,2,0.06,1,341
15423725,Flatbush,Private room,65,69,2.08,2,60
15423731,Ridgewood,Entire home/apt,94,96,2.96,2,48
15423923,Sheepshead Bay,Private room,39,66,2.01,3,62
15423962,Sheepshead Bay,Private room,39,18,0.54,3,1
15425744,Washington Heights,Private room,65,113,3.63,1,266
15430782,Greenwich Village,Private room,100,18,0.56,1,0
15431463,Brooklyn Heights,Entire home/apt,100,24,0.72,1,2
15433822,Upper East Side,Private room,100,13,0.41,3,0
15435714,South Ozone Park,Private room,29,73,2.2,1,0
15435899,Williamsburg,Entire home/apt,150,4,0.12,1,93
15436384,Greenpoint,Private room,110,3,0.12,1,2
15436402,Astoria,Entire home/apt,80,1,0.03,1,0
15436666,Chinatown,Private room,200,0,,1,0
15436800,Corona,Private room,37,30,0.98,1,48
15436836,Carroll Gardens,Entire home/apt,175,129,3.92,2,206
15436871,Upper West Side,Entire home/apt,375,40,1.54,2,285
15437413,Upper West Side,Entire home/apt,249,18,0.55,1,0
15437906,East Harlem,Private room,80,15,0.45,1,0
15437922,Williamsburg,Private room,90,52,2.88,2,52
15438016,Williamsburg,Private room,90,1,0.03,1,0
15444619,Brooklyn Heights,Entire home/apt,250,119,3.62,1,230
15445427,Theater District,Entire home/apt,290,0,,96,0
15446631,Chelsea,Entire home/apt,180,134,4.17,1,70
15447048,Bay Ridge,Entire home/apt,95,7,0.22,1,0
15447090,Murray Hill,Private room,205,23,0.91,1,363
15447148,Prospect-Lefferts Gardens,Private room,87,11,0.36,1,361
15449415,Hell's Kitchen,Entire home/apt,379,0,,121,185
15449434,Hell's Kitchen,Private room,69,126,3.81,1,163
15450257,Upper East Side,Entire home/apt,125,1,0.05,1,0
15450724,Sunnyside,Shared room,30,4,0.43,2,206
15450848,Bedford-Stuyvesant,Entire home/apt,150,61,1.83,1,0
15452258,Hell's Kitchen,Private room,98,42,1.27,5,126
15452878,Nolita,Private room,130,123,3.79,3,59
15452971,Flushing,Entire home/apt,122,32,1.06,1,84
15453102,Flatbush,Shared room,40,48,1.45,1,17
15453848,Crown Heights,Private room,29,3,0.1,1,206
15453985,Mott Haven,Entire home/apt,100,170,5.16,1,83
15454216,Williamsburg,Private room,90,1,0.03,5,0
15454775,Long Island City,Private room,99,4,0.16,1,0
15455305,Williamsburg,Entire home/apt,350,0,,5,364
15455678,Harlem,Private room,49,55,1.68,1,26
15460904,Upper West Side,Private room,80,17,0.51,1,129
15461512,Kingsbridge,Private room,60,2,0.07,1,363
15462051,Randall Manor,Private room,79,21,0.64,5,355
15462208,East Harlem,Entire home/apt,145,101,3.07,1,0
15462245,Crown Heights,Entire home/apt,90,0,,1,0
15464934,Sunset Park,Entire home/apt,138,74,2.27,1,83
15465050,Gramercy,Private room,90,87,2.62,4,242
15467130,Clinton Hill,Entire home/apt,95,5,0.17,2,186
15468038,Harlem,Shared room,65,23,0.81,2,0
15468765,Crown Heights,Entire home/apt,90,7,0.54,1,0
15469541,Bedford-Stuyvesant,Entire home/apt,130,34,1.28,1,147
15469963,Prospect-Lefferts Gardens,Private room,70,48,1.45,1,72
15470122,Red Hook,Entire home/apt,115,0,,2,0
15470678,Williamsburg,Private room,100,7,0.21,1,0
15470951,Fort Hamilton,Shared room,40,24,0.78,1,89
15473730,Richmond Hill,Private room,33,20,0.77,1,86
15474504,Cambria Heights,Private room,39,64,1.94,2,0
15475362,Upper West Side,Entire home/apt,120,0,,1,0
15476467,Harlem,Private room,75,19,0.57,1,358
15476794,Queens Village,Entire home/apt,125,0,,1,365
15477385,Bedford-Stuyvesant,Entire home/apt,140,0,,1,168
15478604,Bushwick,Entire home/apt,70,72,2.2,1,146
15480133,Williamsburg,Entire home/apt,250,16,0.49,1,3
15481609,Bedford-Stuyvesant,Private room,65,194,5.88,4,0
15481730,Bushwick,Private room,40,19,0.62,3,0
15482081,Bedford-Stuyvesant,Private room,50,186,5.65,4,0
15482082,Long Island City,Entire home/apt,78,5,0.16,1,0
15482512,Bedford-Stuyvesant,Private room,50,171,5.17,4,0
15482966,Sunnyside,Private room,72,9,0.49,4,365
15483201,Sunnyside,Private room,108,36,1.18,4,356
15483662,Sunnyside,Private room,108,6,0.36,4,29
15484888,Downtown Brooklyn,Entire home/apt,170,21,0.64,1,8
15484901,Bedford-Stuyvesant,Entire home/apt,125,118,3.69,4,68
15485880,East Village,Entire home/apt,149,88,2.69,1,76
15486072,Bushwick,Entire home/apt,125,12,0.38,1,0
15492502,Williamsburg,Entire home/apt,70,86,2.59,1,192
15492561,Upper East Side,Entire home/apt,120,13,0.4,1,0
15493096,Prospect Heights,Private room,149,4,0.13,1,0
15493595,Clinton Hill,Private room,90,0,,2,0
15494542,Murray Hill,Private room,150,74,2.34,1,112
15494796,West Village,Private room,250,8,0.24,2,0
15494968,Tribeca,Entire home/apt,375,3,0.33,1,296
15495132,East Harlem,Entire home/apt,95,12,0.38,16,338
15495202,Midtown,Entire home/apt,129,2,0.06,12,326
15495356,Williamsburg,Private room,80,6,0.2,1,0
15495441,Park Slope,Private room,45,45,1.36,2,77
15495653,Upper West Side,Private room,53,2,0.06,18,249
15495897,Midtown,Entire home/apt,125,8,0.36,91,342
15496314,Hell's Kitchen,Entire home/apt,534,0,,18,365
15496496,Bushwick,Private room,65,3,0.09,2,0
15496616,Hell's Kitchen,Entire home/apt,534,0,,18,365
15497088,Hell's Kitchen,Entire home/apt,534,0,,18,365
15497229,Hell's Kitchen,Entire home/apt,534,0,,18,365
15497406,Hell's Kitchen,Entire home/apt,534,0,,18,365
15497568,Harlem,Private room,99,2,0.09,1,35
15497673,Hell's Kitchen,Entire home/apt,748,0,,18,365
15497821,Hell's Kitchen,Entire home/apt,748,1,0.08,18,365
15498370,Crown Heights,Private room,45,109,3.3,1,131
15500135,Upper East Side,Entire home/apt,190,83,2.58,1,104
15500460,Jackson Heights,Entire home/apt,80,202,6.13,1,143
15501506,Ditmars Steinway,Entire home/apt,125,0,,1,0
15505535,Hell's Kitchen,Entire home/apt,748,0,,18,365
15506009,Crown Heights,Entire home/apt,99,4,0.12,1,365
15506908,Nolita,Entire home/apt,229,9,0.27,1,137
15507375,Manhattan Beach,Entire home/apt,55,91,2.82,2,215
15507436,Midtown,Private room,189,4,0.12,1,365
15508132,Clinton Hill,Entire home/apt,449,78,2.47,2,347
15508399,Hell's Kitchen,Entire home/apt,202,3,0.11,96,327
15509545,Lower East Side,Entire home/apt,250,41,1.42,2,147
15509546,SoHo,Private room,85,0,,1,0
15510233,Inwood,Private room,52,16,0.49,1,0
15510279,Mott Haven,Entire home/apt,120,26,0.85,1,260
15511681,Upper East Side,Private room,90,61,1.84,3,0
15511695,Bushwick,Private room,74,16,0.48,2,131
15511749,SoHo,Entire home/apt,75,9,0.53,1,0
15513127,East Flatbush,Private room,70,0,,1,157
15517104,Gowanus,Entire home/apt,147,85,2.58,2,0
15517755,Bedford-Stuyvesant,Private room,50,3,0.09,1,0
15518025,East Village,Entire home/apt,250,1,0.03,1,0
15519679,Harlem,Private room,40,3,0.16,1,0
15520060,Chelsea,Entire home/apt,200,41,1.24,1,1
15520503,Williamsburg,Private room,80,116,3.5,2,133
15520792,Williamsburg,Private room,100,0,,1,0
15521674,Nolita,Shared room,65,8,0.24,4,0
15522627,South Slope,Private room,70,30,0.91,1,297
15523119,Bedford-Stuyvesant,Entire home/apt,150,100,3.26,1,0
15523281,Midtown,Entire home/apt,135,21,0.67,1,0
15527416,Elmhurst,Private room,51,100,3.05,1,296
15528972,Upper West Side,Entire home/apt,335,59,1.89,1,263
15529123,Park Slope,Entire home/apt,198,43,1.36,1,241
15529336,Lower East Side,Private room,120,3,0.09,1,0
15529937,Sheepshead Bay,Private room,39,26,0.98,3,101
15531089,East Village,Private room,51,0,,1,0
15531352,Glendale,Entire home/apt,87,36,1.11,1,0
15531889,Bushwick,Entire home/apt,145,142,4.41,1,218
15532430,Midland Beach,Private room,80,7,0.22,1,358
15535079,Williamsburg,Private room,90,2,0.09,2,0
15535391,Bedford-Stuyvesant,Entire home/apt,125,29,0.95,1,347
15535864,Bedford-Stuyvesant,Private room,75,5,0.15,1,145
15536769,Chinatown,Entire home/apt,140,43,1.32,1,0
15537258,Bushwick,Private room,2000,1,0.16,1,0
15538057,Maspeth,Private room,75,1,0.12,3,173
15539709,Hell's Kitchen,Entire home/apt,150,6,0.21,12,267
15542745,Bay Ridge,Entire home/apt,90,0,,1,0
15543090,Bedford-Stuyvesant,Private room,61,181,5.47,4,0
15543169,Clinton Hill,Entire home/apt,160,97,3,1,68
15544672,Prospect Heights,Private room,69,7,0.33,3,0
15545469,Greenpoint,Private room,199,20,0.66,3,0
15546982,Clinton Hill,Entire home/apt,95,13,0.41,1,0
15548301,Bedford-Stuyvesant,Private room,120,1,0.1,1,179
15549056,East Harlem,Entire home/apt,200,58,2.12,1,152
15550900,Williamsburg,Entire home/apt,190,18,0.57,1,5
15551245,East Harlem,Private room,65,1,0.03,1,0
15552357,Bedford-Stuyvesant,Entire home/apt,160,68,2.05,1,48
15552862,Upper East Side,Entire home/apt,235,75,2.33,1,151
15552901,Queens Village,Private room,35,5,0.18,2,0
